precio,expensas,direccion,localidad,superficie_total,superficie_cubierta,cantidad_de_ambiente,cantidad_de_banios,cantidad_de_dormitorios,antiguedad,cantidad_de_cocheras,cantidad_de_toiletes,aire_acondicionado,alarma,amoblado,caldera,calefacción,cancha_deportes,lavavajillas,quincho,sum,sauna,termotanque,vigilancia,ascensor,caja_fuerte,internet,servicio_de_limpieza,balcon,dependencia_servicio,dormitorio_en_suite,jardin,patio,terraza,apto_profesional,gimnasio,hidromasaje,parrilla,permite_mascotas,pileta,sala_de_juegos,solarium,uso_comercial,acceso_movilidad_reducida,provincia,limpieza_de_ropa,equipamiento_de_cocina,disposicion_Contrafrente,disposicion_Frente,disposicion_Interno,disposicion_Lateral,orientacion_E,orientacion_N,orientacion_NE,orientacion_NO,orientacion_O,orientacion_S,orientacion_SE,orientacion_SO,luminosidad_Luminoso,luminosidad_Muy luminoso,luminosidad_Poco luminoso,estado_general_Bueno,estado_general_Excelente,estado_general_Muy bueno,precio_m2,precio_m2_medio_localidad,precio_medio_localidad,precio_m2_medio_provincia,precio_medio_provincia
240,45,Salta 542,"Centro, Córdoba",45,40,2,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.333333333333333,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
240,0,Entre Rios ,"Centro, Córdoba",45,45,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.333333333333333,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
230,55,Av. General Paz 506,"Centro, Córdoba",43,43,1,1,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.348837209302325,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
230,35,Independencia  300 11°,"Centro, Córdoba",50,40,2,1,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.6,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
230,90,Bv.san Juan al 800,"Centro, Córdoba",42,42,2,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.476190476190476,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
230,70,Blvd. San Juan  800,"Centro, Córdoba",55,45,2,1,1,20,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.181818181818182,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
230,43,9 de julio 883,"Centro, Córdoba",40,40,2,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
230,50,Av. Marcelo T. de Alvear 360,"Centro, Córdoba",56,44,2,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.107142857142857,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
230,25,25 de Mayo 499,"Centro, Córdoba",45,45,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.111111111111111,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
230,41,Caseros 370,"Centro, Córdoba",43,40,2,1,1,20,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.348837209302325,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
230,23,Santa Rosa 137,"Centro, Córdoba",45,45,2,1,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.111111111111111,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
230,50,9 de Julio 660,"Centro, Córdoba",45,45,2,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.111111111111111,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
230,65,Boulevard San Juan 870,"Centro, Córdoba",40,40,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
230,40,AV. MAIPU 491,"Centro, Córdoba",50,50,1,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.6,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
220,0,Bv. San Juan  al 700,"Centro, Córdoba",45,45,3,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.888888888888889,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
220,0,FIGUEROA ALCORTA 474,"Centro, Córdoba",50,37,1,1,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
220,47,Bolivar y Bv. San Juan,"Centro, Córdoba",41,41,2,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5.365853658536586,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
220,65,Bolivar 11,"Centro, Córdoba",40,40,3,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
220,35,bv san juan 859,"Centro, Córdoba",55,50,4,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
220,59,27 de Abril 236,"Centro, Córdoba",48,42,2,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.583333333333333,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
220,80,M. T. Alvear 376,"Centro, Córdoba",40,40,2,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
220,35,Velez Sarsfield 468,"Centro, Córdoba",40,40,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
220,65,Bv. San Juan 870,"Centro, Córdoba",40,40,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
220,47,Duarte Quiros 225,"Centro, Córdoba",40,40,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
220,0,Bv. Illia al 400,"Centro, Córdoba",42,42,3,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.238095238095238,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
220,46,Edificio Olegario Correa,"Centro, Córdoba",55,55,3,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Cordoba,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
210,30,Tucuman ,"Centro, Córdoba",40,40,4,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
210,32,Rosario de Santa fé 333,"Centro, Córdoba",45,45,2,1,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.666666666666667,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
210,45,Caseros Nro. 286,"Centro, Córdoba",45,45,1,1,1,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,Cordoba,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.666666666666667,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
210,90,Chacabuco 187,"Centro, Córdoba",50,50,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
200,54,Chacabuco 53,"Centro, Córdoba",44,44,1,1,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.545454545454546,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
200,0,Ayacucho 195,"Centro, Córdoba",40,40,2,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
200,13,Miguel del Corro 550,"Centro, Córdoba",35,35,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.714285714285714,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
200,0,Corro  100 7°,"Centro, Córdoba",35,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.714285714285714,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
200,0,DUARTE QUIROS 975,"Centro, Córdoba",50,50,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
195,35,Obispo Trejo 19,"Centro, Córdoba",40,40,4,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.875,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
190,26,ALVEAR 47,"Centro, Córdoba",40,40,3,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
180,37,Alquiler Oficina - 27 DE Abril al 359 - 1ER Piso Interno - Excelente Oportunidad,"Centro, Córdoba",40,40,4,1,2,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
180,70,Ituzaingo 219,"Centro, Córdoba",44,43,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.090909090909091,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
180,45,ITUZAINGO 219,"Centro, Córdoba",36,35,1,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
170,12,Caseros 380,"Centro, Córdoba",30,30,1,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.666666666666667,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
160,70,COLON,"Centro, Córdoba",35,35,1,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.571428571428571,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
160,25,olmos 200,"Centro, Córdoba",30,30,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.333333333333333,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
150,10,Bolivar 12,"Centro, Córdoba",30,30,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
140,2,Alquilo Oficina 26 m2 Baño Propio Av. Colon al 100,"Centro, Córdoba",26,26,1,1,0,60,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.384615384615385,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
140,27,Av. Colon y General Paz,"Centro, Córdoba",35,35,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
120,35,27 DE ABRIL 625,"Centro, Córdoba",31,30,2,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.870967741935484,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
110,17,Rivera Indarte  72,"Centro, Córdoba",24,23,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.583333333333333,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
100,30,9 de julio,"Centro, Córdoba",25,25,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
100,0,"Av General Paz 94,Centro Córdoba","Centro, Córdoba",24,24,1,0,0,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.166666666666667,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
98,28,CHACABUCO 187,"Centro, Córdoba",21,21,2,4,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.666666666666667,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
65,0,9 de Julio 770,"Centro, Córdoba",14,14,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.642857142857143,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
56,0,BOLIVAR 382,"Centro, Córdoba",12,12,1,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.666666666666667,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
40,8,Independencia 369,"Centro, Córdoba",8,8,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.792941067329454,306.75892857142856,5.403151893237961,495.8189111747851
300,63,moreno ,"Centro, Villa Carlos Paz",70,45,2,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,1,1,0,0,0,Cordoba,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.285714285714286,3.862511123136123,417.5,5.403151893237961,495.8189111747851
40,1,sarmiento ,"Centro, Villa Carlos Paz",10,10,1,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.862511123136123,417.5,5.403151893237961,495.8189111747851
650,110,Av. Rafael Nuñez 4180,"Cerro de las Rosas, Córdoba",110,110,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.909090909090909,5.261622296287999,934.448275862069,5.403151893237961,495.8189111747851
650,300,Imperdible¡¡¡ Departamento de Categoría 3 Dormitorios en Complejo Opera Luxury,"Cerro de las Rosas, Córdoba",135,135,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.814814814814815,5.261622296287999,934.448275862069,5.403151893237961,495.8189111747851
550,103,AVILA Y ZARATE 2048,"Cerro de las Rosas, Córdoba",90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.111111111111111,5.261622296287999,934.448275862069,5.403151893237961,495.8189111747851
500,185,Rafael Nuñez 3612,"Cerro de las Rosas, Córdoba",82,82,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.097560975609756,5.261622296287999,934.448275862069,5.403151893237961,495.8189111747851
500,0,NAZARET 98,"Cerro de las Rosas, Córdoba",100,75,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,5.261622296287999,934.448275862069,5.403151893237961,495.8189111747851
1300,100,Avenida Champagnat 2000,"Ciudad de Mendoza, Mendoza",240,210,4,3,4,23,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Mendoza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.416666666666667,5.630332195893814,529.3779527559055,5.038633552001653,502.94910941475825
1150,0,Alquiler Emilio Civit Y T. Benegas 5TA Seccion,"Ciudad de Mendoza, Mendoza",192,192,10,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Mendoza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.989583333333333,5.630332195893814,529.3779527559055,5.038633552001653,502.94910941475825
1000,350,Agustin Alvarez al 200,"Ciudad de Mendoza, Mendoza",210,210,4,4,3,40,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,Mendoza,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.761904761904762,5.630332195893814,529.3779527559055,5.038633552001653,502.94910941475825
900,0,R Ortega,"Ciudad de Mendoza, Mendoza",198,110,5,2,0,44,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,1,Mendoza,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.545454545454546,5.630332195893814,529.3779527559055,5.038633552001653,502.94910941475825
800,0,Rioja y cordoba,"Ciudad de Mendoza, Mendoza",150,150,0,3,4,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Mendoza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.333333333333333,5.630332195893814,529.3779527559055,5.038633552001653,502.94910941475825
800,0,OLEGARIO ANDRADE 101,"Ciudad de Mendoza, Mendoza",160,150,4,2,3,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Mendoza,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5.0,5.630332195893814,529.3779527559055,5.038633552001653,502.94910941475825
600,0,Emilio Civit 700,"Ciudad de Mendoza, Mendoza",100,90,5,2,3,20,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Mendoza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,5.630332195893814,529.3779527559055,5.038633552001653,502.94910941475825
600,0,Rincón Veneto Guaymallén Mendoza Argentina.,"Ciudad de Mendoza, Mendoza",96,81,4,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,Mendoza,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.25,5.630332195893814,529.3779527559055,5.038633552001653,502.94910941475825
