precio,direccion,localidad,superficie_total,superficie_cubierta,cantidad_de_ambiente,cantidad_de_dormitorios,antiguedad,disposicion,orientacion,luminosidad,cantidad_de_cocheras,estado_general,amoblado,cancha_deportes,cocina_equipada,frigobar,lavarropas,lavavajillas,microondas,quincho,sum,sauna,secarropas,termotanque,ascensor,internet,laundry,servicio_de_limpieza,balcon,dependencia_servicio,dormitorio_en_suite,jardin,lavadero,patio,terraza,apto_profesional,gimnasio,hidromasaje,parrilla,permite_mascotas,pileta,sala_de_juegos,solarium,uso_comercial,amoblado.1,acceso_movilidad_reducida,provincia,banios,seguridad,climatizacion,precio_m2,precio_m2_cubierto,precio_m2_medio,precio_m2_cubierto_medio,precio_medio,precio_m2_medio_prov,precio_m2_cubierto_medio_prov
3800,Av del Puerto al 600,"Acqua Río, Nordelta",280,275,4,2,0,Frente,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Zona Note (GBA),3.0,0.0,0.0,13.571428571428571,13.818181818181818,12.379951379951379,15.885075827749933,20725.79965979966,50.2740133069307,397.23216854773284
3200,Acqua Rio torre 4 AL RIO 200,"Acqua Río, Nordelta",270,180,5,2,4,Contrafrente,NE,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Zona Note (GBA),4.0,0.0,0.0,11.851851851851851,17.77777777777778,12.379951379951379,15.885075827749933,20725.79965979966,50.2740133069307,397.23216854773284
1600,Departamento CON AMARRA en Alquiler en Acqua Río 2 dormitorios Nordelta 100,"Acqua Río, Nordelta",135,85,3,2,5,Contrafrente,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Zona Note (GBA),2.0,0.0,0.0,11.851851851851851,18.823529411764707,12.379951379951379,15.885075827749933,20725.79965979966,50.2740133069307,397.23216854773284
1000,ACQUA RIO - ISLAS DEL CANAL,"Acqua Río, Nordelta",74,59,2,1,6,Frente,N,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Zona Note (GBA),2.5,0.0,0.0,13.513513513513514,16.949152542372882,12.379951379951379,15.885075827749933,20725.79965979966,50.2740133069307,397.23216854773284
1700,ACQUA RIO - NORDELTA 100,"Acqua Río, Nordelta",153,141,4,3,0,0,NO,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Note (GBA),4.0,0.0,0.0,11.11111111111111,12.056737588652481,12.379951379951379,15.885075827749933,20725.79965979966,50.2740133069307,397.23216854773284
45,Alberdi 727 Bis Entrepiso 1 - Local 03,"Alberdi, Rosario",12,12,1,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0.0,0.0,0.0,3.75,3.75,4.928571325492323,5.62015966402934,1930.6040579710145,21.379865753914114,24.108624119867923
160,Doctor Pedro Medrano 1900,"Alberdi, Rosario",34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,1.0,0.0,0.0,4.705882352941177,4.705882352941177,4.928571325492323,5.62015966402934,1930.6040579710145,21.379865753914114,24.108624119867923
180,Rondeau 1222,"Alberdi, Rosario",38,38,2,1,30,Frente,0,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Santa Fe,1.0,0.0,0.5,4.7368421052631575,4.7368421052631575,4.928571325492323,5.62015966402934,1930.6040579710145,21.379865753914114,24.108624119867923
190,Doctor Pedro Medrano 1900,"Alberdi, Rosario",90,45,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,1.0,0.0,0.0,2.111111111111111,4.222222222222222,4.928571325492323,5.62015966402934,1930.6040579710145,21.379865753914114,24.108624119867923
210,Perdriel 730,"Alberdi, Rosario",45,40,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,1.0,0.0,0.0,4.666666666666667,5.25,4.928571325492323,5.62015966402934,1930.6040579710145,21.379865753914114,24.108624119867923
230,Doctor Pedro Medrano 1900,"Alberdi, Rosario",51,51,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,1.0,0.0,0.0,4.509803921568627,4.509803921568627,4.928571325492323,5.62015966402934,1930.6040579710145,21.379865753914114,24.108624119867923
250,1844,"Alberdi, Rosario",120,120,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,1.0,0.0,0.0,2.0833333333333335,2.0833333333333335,4.928571325492323,5.62015966402934,1930.6040579710145,21.379865753914114,24.108624119867923
330,SUPERI 1101,"Alberdi, Rosario",162,106,5,2,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,1.0,0.0,0.0,2.037037037037037,3.1132075471698113,4.928571325492323,5.62015966402934,1930.6040579710145,21.379865753914114,24.108624119867923
500,Maza 876,"Alberdi, Rosario",90,90,3,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,1.0,0.0,0.0,5.555555555555555,5.555555555555555,4.928571325492323,5.62015966402934,1930.6040579710145,21.379865753914114,24.108624119867923
500,Agrelo 783,"Alberdi, Rosario",116,80,3,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,1.0,0.0,0.0,4.310344827586207,6.25,4.928571325492323,5.62015966402934,1930.6040579710145,21.379865753914114,24.108624119867923
520,Bv. Rondeau  1800,"Alberdi, Rosario",91,91,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,2.0,0.0,0.0,5.714285714285714,5.714285714285714,4.928571325492323,5.62015966402934,1930.6040579710145,21.379865753914114,24.108624119867923
600,Warnes  2100,"Alberdi, Rosario",189,189,4,3,45,0,E,Muy luminoso,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,Santa Fe,2.5,0.5,0.33,3.1746031746031744,3.1746031746031744,4.928571325492323,5.62015966402934,1930.6040579710145,21.379865753914114,24.108624119867923
1150,Jose Hernandez 1500,"Alberdi, Rosario",300,230,6,3,15,0,N,Muy luminoso,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,Santa Fe,4.0,0.5,0.33,3.8333333333333335,5.0,4.928571325492323,5.62015966402934,1930.6040579710145,21.379865753914114,24.108624119867923
150,Dr. Mariano Castex 258,"Alto Alberdi, Córdoba",20,20,1,1,10,Interno,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Cordoba,1.0,0.0,0.0,7.5,7.5,12.299430248107655,12.889559644203388,5854.577346848832,34.03795675142157,37.00514482613048
170,ESPORA 973,"Alto Alberdi, Córdoba",30,25,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,1.0,0.0,0.0,5.666666666666667,6.8,12.299430248107655,12.889559644203388,5854.577346848832,34.03795675142157,37.00514482613048
220,27 de abril 3065,"Alto Alberdi, Córdoba",39,39,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,1.0,0.0,0.0,5.641025641025641,5.641025641025641,12.299430248107655,12.889559644203388,5854.577346848832,34.03795675142157,37.00514482613048
220,Ingeniero Lopez ,"Alto Alberdi, Córdoba",42,42,2,1,4,0,N,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Cordoba,1.0,0.0,0.0,5.238095238095238,5.238095238095238,12.299430248107655,12.889559644203388,5854.577346848832,34.03795675142157,37.00514482613048
220,Dean Funes ,"Alto Alberdi, Córdoba",37,37,2,1,7,0,0,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,Cordoba,1.0,1.25,0.0,5.945945945945946,5.945945945945946,12.299430248107655,12.889559644203388,5854.577346848832,34.03795675142157,37.00514482613048
220,Paso de los andes 270,"Alto Alberdi, Córdoba",35,35,2,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,1.0,0.0,0.0,6.285714285714286,6.285714285714286,12.299430248107655,12.889559644203388,5854.577346848832,34.03795675142157,37.00514482613048
220,Deán Funes 3078,"Alto Alberdi, Córdoba",36,36,2,1,0,Interno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,1.0,0.0,0.0,6.111111111111111,6.111111111111111,12.299430248107655,12.889559644203388,5854.577346848832,34.03795675142157,37.00514482613048
220,ENFERMERA CLERMONT 15,"Alto Alberdi, Córdoba",40,36,3,1,31,Frente,0,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Cordoba,1.0,0.0,0.0,5.5,6.111111111111111,12.299430248107655,12.889559644203388,5854.577346848832,34.03795675142157,37.00514482613048
230,Doctor Mariano Catex 117,"Alto Alberdi, Córdoba",45,45,2,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,1.0,0.0,0.0,5.111111111111111,5.111111111111111,12.299430248107655,12.889559644203388,5854.577346848832,34.03795675142157,37.00514482613048
230,Sol de Mayo 543 Córdoba Córdoba Argentina.,"Alto Alberdi, Córdoba",42,30,1,1,3,0,0,Luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,1.0,0.0,0.0,5.476190476190476,7.666666666666667,12.299430248107655,12.889559644203388,5854.577346848832,34.03795675142157,37.00514482613048
240,Maestro Vidal 132,"Alto Alberdi, Córdoba",39,39,3,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,1.0,0.0,0.0,6.153846153846154,6.153846153846154,12.299430248107655,12.889559644203388,5854.577346848832,34.03795675142157,37.00514482613048
250,27 de Abril 3065,"Alto Alberdi, Córdoba",40,40,2,1,2,Contrafrente,0,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,1.0,0.0,0.0,6.25,6.25,12.299430248107655,12.889559644203388,5854.577346848832,34.03795675142157,37.00514482613048
250,Colon 1897,"Alto Alberdi, Córdoba",42,42,3,1,25,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0.0,0.0,0.33,5.9523809523809526,5.9523809523809526,12.299430248107655,12.889559644203388,5854.577346848832,34.03795675142157,37.00514482613048
250,Maestro Vidal 353,"Alto Alberdi, Córdoba",35,35,2,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,1.0,0.0,0.0,7.142857142857143,7.142857142857143,12.299430248107655,12.889559644203388,5854.577346848832,34.03795675142157,37.00514482613048
260,CASEROS 3183,"Alto Alberdi, Córdoba",39,38,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,1.0,0.0,0.0,6.666666666666667,6.842105263157895,12.299430248107655,12.889559644203388,5854.577346848832,34.03795675142157,37.00514482613048
260,ZIPOLI 371,"Alto Alberdi, Córdoba",50,50,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,1.0,0.0,0.0,5.2,5.2,12.299430248107655,12.889559644203388,5854.577346848832,34.03795675142157,37.00514482613048
265,9 de Julio 2992,"Alto Alberdi, Córdoba",49,44,3,1,4,Frente,S,Muy luminoso,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,1.0,0.0,0.0,5.408163265306122,6.0227272727272725,12.299430248107655,12.889559644203388,5854.577346848832,34.03795675142157,37.00514482613048
270,Deán Funes,"Alto Alberdi, Córdoba",50,50,2,1,8,Frente,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,1.0,0.0,0.0,5.4,5.4,12.299430248107655,12.889559644203388,5854.577346848832,34.03795675142157,37.00514482613048
270,9 de Julio ,"Alto Alberdi, Córdoba",48,45,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,1.0,0.0,0.0,5.625,6.0,12.299430248107655,12.889559644203388,5854.577346848832,34.03795675142157,37.00514482613048
290,Bicentenario ,"Alto Alberdi, Córdoba",50,50,4,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,1.5,0.0,0.0,5.8,5.8,12.299430248107655,12.889559644203388,5854.577346848832,34.03795675142157,37.00514482613048
350,Avenida Colón ,"Alto Alberdi, Córdoba",65,60,2,1,5,Frente,S,Muy luminoso,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0.0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,Cordoba,1.5,0.75,0.66,5.384615384615385,5.833333333333333,12.299430248107655,12.889559644203388,5854.577346848832,34.03795675142157,37.00514482613048
370,Prudencio Bustos 152 (1 H),"Alto Alberdi, Córdoba",73,56,3,1,8,Contrafrente,S,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Cordoba,1.0,0.75,0.33,5.068493150684931,6.607142857142857,12.299430248107655,12.889559644203388,5854.577346848832,34.03795675142157,37.00514482613048
400,Félix Paz 342,"Alto Alberdi, Córdoba",80,70,5,2,10,Frente,0,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Cordoba,1.0,0.0,0.0,5.0,5.714285714285714,12.299430248107655,12.889559644203388,5854.577346848832,34.03795675142157,37.00514482613048
470,Alto Panorama,"Alto Alberdi, Córdoba",65,60,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,1.0,0.0,0.0,7.230769230769231,7.833333333333333,12.299430248107655,12.889559644203388,5854.577346848832,34.03795675142157,37.00514482613048
500,León Pinelo 8,"Alto Alberdi, Córdoba",64,60,1,1,6,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Cordoba,1.5,0.0,0.8300000000000001,7.8125,8.333333333333334,12.299430248107655,12.889559644203388,5854.577346848832,34.03795675142157,37.00514482613048
289,Ombu al 2500,"Alto Verde, Córdoba",55,55,3,2,35,0,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,1.0,0.0,0.0,5.254545454545455,5.254545454545455,6.039097139097139,6.935027135027135,5854.577346848832,34.03795675142157,37.00514482613048
480,Roberto Viola,"Alto Verde, Córdoba",130,100,7,2,14,0,0,Luminoso,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Cordoba,2.0,0.0,0.33,3.6923076923076925,4.8,6.039097139097139,6.935027135027135,5854.577346848832,34.03795675142157,37.00514482613048
770,Felipe de Albornoz 2961,"Alto Verde, Córdoba",180,130,4,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Cordoba,3.0,0.0,0.0,4.277777777777778,5.923076923076923,6.039097139097139,6.935027135027135,5854.577346848832,34.03795675142157,37.00514482613048
1400,Rodriguez del Busto 3410,"Alto Verde, Córdoba",185,185,5,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,2.0,0.0,0.0,7.5675675675675675,7.5675675675675675,6.039097139097139,6.935027135027135,5854.577346848832,34.03795675142157,37.00514482613048
350,Av. Colon  al 6200,"Alto Villasol, Córdoba",45,45,2,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Cordoba,1.0,0.75,0.5,7.777777777777778,7.777777777777778,8.263980463980465,8.36874236874237,5854.577346848832,34.03795675142157,37.00514482613048
400,colon 6571,"Alto Villasol, Córdoba",40,40,3,1,4,0,0,Muy luminoso,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0.0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,Cordoba,1.5,0.75,0.5,10.0,10.0,8.263980463980465,8.36874236874237,5854.577346848832,34.03795675142157,37.00514482613048
450,Duarte Quiros 4900,"Alto Villasol, Córdoba",65,65,4,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,1.0,0.0,0.0,6.923076923076923,6.923076923076923,8.263980463980465,8.36874236874237,5854.577346848832,34.03795675142157,37.00514482613048
550,Avenida Colon 6200,"Alto Villasol, Córdoba",75,70,4,3,8,0,0,Luminoso,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0.0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,Cordoba,2.0,0.75,1.1600000000000001,7.333333333333333,7.857142857142857,8.263980463980465,8.36874236874237,5854.577346848832,34.03795675142157,37.00514482613048
650,Avenida Colon  al 6200,"Alto Villasol, Córdoba",70,70,3,2,12,Contrafrente,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,1.0,0.0,0.0,9.285714285714286,9.285714285714286,8.263980463980465,8.36874236874237,5854.577346848832,34.03795675142157,37.00514482613048
2500,Altos DEL Sol-horacio Quiroga al 4800-,"Altos del Sol, Villa Udaondo",600,192,4,3,5,0,N,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Zona Oeste (GBA),2.0,0.75,0.8300000000000001,4.166666666666667,13.020833333333334,3.7045892303428576,11.796018338464863,8036.966795366795,326.18953727018226,345.5260697825962
2500,Horacio Quiroga 4901,"Altos del Sol, Villa Udaondo",539,200,5,3,15,0,O,Muy luminoso,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,Zona Oeste (GBA),2.5,1.25,0.0,4.638218923933209,12.5,3.7045892303428576,11.796018338464863,8036.966795366795,326.18953727018226,345.5260697825962
2300,HORACIO QUIROGA 4900. Entre General lucio norberto mansill y Santiago roca,"Altos del Sol, Villa Udaondo",770,220,6,5,10,0,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,Zona Oeste (GBA),0.5,0.0,0.5,2.987012987012987,10.454545454545455,3.7045892303428576,11.796018338464863,8036.966795366795,326.18953727018226,345.5260697825962
2000,HORACIO QUIROGA 4900. Entre General lucio norberto mansill y Miguel a. camino,"Altos del Sol, Villa Udaondo",770,200,4,3,15,0,N,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Oeste (GBA),4.0,0.0,0.0,2.5974025974025974,10.0,3.7045892303428576,11.796018338464863,8036.966795366795,326.18953727018226,345.5260697825962
1400,Horacio Quiroga 4900,"Altos del Sol, Villa Udaondo",350,320,6,5,18,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,Zona Oeste (GBA),4.5,0.75,0.0,4.0,4.375,3.7045892303428576,11.796018338464863,8036.966795366795,326.18953727018226,345.5260697825962
1300,Consultar dirección,"Altos del Sol, Villa Udaondo",767,180,4,3,12,0,O,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Zona Oeste (GBA),3.0,0.75,0.0,1.694915254237288,7.222222222222222,3.7045892303428576,11.796018338464863,8036.966795366795,326.18953727018226,345.5260697825962
1000,Horacio Quiroga al 4900,"Altos del Sol, Villa Udaondo",196,132,4,3,15,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Zona Oeste (GBA),2.5,0.0,0.5,5.1020408163265305,7.575757575757576,3.7045892303428576,11.796018338464863,8036.966795366795,326.18953727018226,345.5260697825962
1900,Araucarias Puertos del Lago Alquiler,"Araucarias, El Cazador",536,176,5,3,5,0,N,Muy luminoso,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,Zona Note (GBA),3.5,0.75,0.5,3.544776119402985,10.795454545454545,4.069857227891288,8.736357436847216,20725.79965979966,50.2740133069307,397.23216854773284
1650,Araucarias,"Araucarias, El Cazador",547,154,4,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Zona Note (GBA),3.5,0.0,0.0,3.016453382084095,10.714285714285714,4.069857227891288,8.736357436847216,20725.79965979966,50.2740133069307,397.23216854773284
1650,Araucarias - Puertos del Lago 100,"Araucarias, El Cazador",547,154,4,3,3,0,NE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,Zona Note (GBA),2.0,0.0,0.33,3.016453382084095,10.714285714285714,4.069857227891288,8.736357436847216,20725.79965979966,50.2740133069307,397.23216854773284
1500,Araucarias Puerto del Lago  al 100,"Araucarias, El Cazador",530,160,5,3,3,0,NE,Muy luminoso,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,Zona Note (GBA),3.5,0.75,0.5,2.830188679245283,9.375,4.069857227891288,8.736357436847216,20725.79965979966,50.2740133069307,397.23216854773284
1400,Av. de Los Lagos 100,"Araucarias, El Cazador",570,157,6,3,5,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,Zona Note (GBA),3.0,0.0,0.33,2.456140350877193,8.9171974522293,4.069857227891288,8.736357436847216,20725.79965979966,50.2740133069307,397.23216854773284
1650,av de los lagos 100,"Araucarias, El Cazador",600,200,5,3,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,Zona Note (GBA),4.5,0.0,0.33,2.75,8.25,4.069857227891288,8.736357436847216,20725.79965979966,50.2740133069307,397.23216854773284
1100,Araucarias  al 100,"Araucarias, El Cazador",500,170,5,4,3,0,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Zona Note (GBA),4.5,0.75,0.0,2.2,6.470588235294118,4.069857227891288,8.736357436847216,20725.79965979966,50.2740133069307,397.23216854773284
1400,Av. de Los Lagos 100,"Araucarias, El Cazador",570,157,6,3,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Note (GBA),3.0,0.0,0.0,2.456140350877193,8.9171974522293,4.069857227891288,8.736357436847216,20725.79965979966,50.2740133069307,397.23216854773284
2300,DON BOSCO 1499,"Arboris Laslomas, San Isidro",160,125,5,3,15,0,O,Muy luminoso,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0.0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,Zona Note (GBA),3.5,0.75,1.1600000000000001,14.375,18.4,13.479014609004823,15.49996481351161,20725.79965979966,50.2740133069307,397.23216854773284
1150,Don Bosco 1499,"Arboris Laslomas, San Isidro",70,56,2,1,10,Frente,0,Muy luminoso,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,Zona Note (GBA),1.0,0.75,0.5,16.428571428571427,20.535714285714285,13.479014609004823,15.49996481351161,20725.79965979966,50.2740133069307,397.23216854773284
